date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-07,101.0,96.129997,91.699997,87.529999,84.25,91.900002,113.949997,119.050003,102.760002,78.559998,60.66,41.389999,33.91,25.360001,17.41,14.59,24.059999,61.119999,83.169998,125.489998,151.039993,150.160004,123.839996,95.110001
2024-06-08,96.0,65.68,51.389999,39.98,34.139999,32.91,35.18,38.689999,37.689999,15.1,1.51,-2.2,-6.0,-13.88,-14.63,-13.5,-2.54,14.35,27.01,40.779999,32.57,31.73,31.110001,29.59
2024-06-09,69.019997,27.48,17.02,9.11,4.09,1.87,0.72,0.78,-0.08,-2.01,-7.6,-15.0,-24.77,-32.689999,-37.130001,-28.68,-4.99,-0.59,6.1,35.970001,38.139999,40.759998,41.189999,39.09
2024-06-10,37.150002,35.110001,34.419998,34.830002,22.620001,27.68,39.59,42.349998,41.259998,38.810001,35.259998,33.049999,32.32,32.029999,32.0,31.83,31.879999,50.220001,65.739998,109.599998,121.459999,110.599998,97.160004,77.0
2024-06-11,60.07,56.959999,62.950001,55.82,60.060001,59.110001,81.830002,100.260002,91.5,68.269997,49.919998,32.959999,29.49,21.67,25.040001,27.139999,31.190001,37.970001,71.650002,97.599998,123.190002,119.440002,101.099998,49.139999
2024-06-12,85.160004,79.980003,70.989998,70.349998,65.360001,73.470001,114.459999,126.5,103.690002,78.650002,64.190002,58.0,40.939999,39.459999,38.73,41.400002,63.0,81.199997,99.949997,135.699997,154.339996,154.660004,130.880005,107.07
2024-06-13,99.0,93.260002,84.190002,85.209999,83.830002,98.959999,122.410004,131.089996,115.019997,83.800003,69.010002,61.709999,53.360001,46.959999,43.349998,53.740002,77.419998,80.080002,106.910004,139.660004,188.350006,163.839996,108.370003,85.18
2024-06-14,83.129997,71.449997,63.93,59.529999,55.82,64.220001,85.010002,100.949997,104.989998,102.540001,82.18,68.099998,60.880001,47.459999,40.740002,41.0,60.310001,75.0,90.980003,136.0,127.309998,117.120003,83.410004,59.419998
2024-06-15,60.68,41.040001,29.969999,28.860001,22.51,10.04,1.54,0.09,0.0,-0.06,-0.9,-0.75,-0.22,-0.64,-0.95,-2.41,-2.78,-2.78,15.53,31.950001,62.09,67.769997,64.300003,40.400002
2024-06-16,24.91,10.36,4.92,2.92,2.19,2.53,2.95,0.69,-0.02,-0.8,-0.58,-0.59,-0.89,-0.8,-0.11,0.0,6.7,24.190001,34.84,99.650002,119.150002,121.300003,118.269997,94.440002
2024-06-17,76.620003,66.730003,67.160004,70.080002,69.410004,90.019997,119.129997,132.679993,116.230003,84.730003,62.110001,55.009998,41.860001,39.450001,45.5,53.23,64.209999,88.580002,114.160004,157.369995,210.160004,200.009995,128.149994,101.550003
2024-06-18,96.919998,90.290001,87.529999,89.290001,90.290001,95.940002,134.490005,130.169998,95.959999,80.900002,69.910004,54.810001,51.16,51.029999,57.040001,54.580002,76.239998,90.059998,133.25,158.190002,171.869995,134.470001,104.199997,91.629997
2024-06-19,99.949997,91.43,86.849998,85.779999,83.470001,84.339996,112.550003,116.830002,107.330002,86.309998,75.099998,66.230003,56.639999,33.560001,21.870001,18.950001,25.07,39.389999,37.09,38.48,46.860001,45.040001,48.02,44.759998
2024-06-20,73.190002,78.620003,78.879997,78.82,78.620003,86.550003,112.529999,112.629997,102.989998,80.519997,67.720001,58.639999,55.34,53.700001,55.130001,65.139999,78.080002,98.269997,119.309998,155.619995,200.089996,130.059998,111.830002,95.050003
2024-06-21,100.809998,90.769997,89.949997,87.830002,86.309998,86.139999,96.919998,122.800003,121.839996,111.669998,100.650002,89.940002,88.540001,82.68,76.339996,80.059998,86.720001,100.650002,110.0,116.93,114.400002,105.260002,95.989998,82.139999
2024-06-22,80.07,70.25,62.43,50.5,49.619999,46.470001,60.560001,48.889999,44.919998,34.34,12.85,3.69,2.72,0.1,0.22,3.7,11.74,35.080002,80.489998,112.160004,122.360001,124.050003,110.169998,89.769997
2024-06-23,90.489998,79.25,68.720001,68.690002,65.279999,56.799999,30.34,34.990002,25.42,9.94,4.07,1.6,1.18,0.44,0.09,1.74,4.99,25.73,68.010002,99.5,115.139999,115.440002,114.330002,99.790001
2024-06-24,106.18,92.190002,84.93,84.459999,84.959999,97.019997,136.059998,136.0,102.989998,79.339996,53.880001,37.810001,31.809999,29.959999,30.93,47.849998,66.32,82.489998,98.389999,153.300003,209.320007,156.0,116.589996,91.889999
2024-06-25,88.800003,84.800003,84.779999,85.220001,85.5,94.900002,114.800003,122.0,103.800003,74.639999,34.259998,28.379999,26.1,22.08,22.77,25.950001,48.369999,74.0,95.900002,128.899994,136.690002,122.089996,106.57,89.949997
2024-06-26,56.5,50.060001,47.439999,43.349998,45.529999,55.02,72.610001,80.139999,81.410004,59.91,36.369999,35.790001,32.900002,32.639999,33.540001,32.650002,38.139999,57.349998,93.050003,88.400002,112.050003,99.110001,83.199997,54.869999
2024-06-27,96.0,86.900002,80.400002,82.839996,78.0,83.239998,117.510002,125.110001,115.0,88.870003,66.739998,49.610001,33.110001,31.9,26.84,24.99,27.040001,73.779999,79.529999,110.080002,200.039993,186.179993,125.209999,101.800003
2024-06-28,96.849998,95.419998,86.080002,79.970001,83.610001,91.279999,120.290001,108.93,84.889999,59.900002,22.09,4.39,1.19,-0.02,-0.8,-0.9,-0.02,3.23,30.139999,39.950001,79.989998,114.879997,126.199997,108.849998
2024-06-29,110.400002,108.290001,107.949997,107.190002,105.339996,102.129997,95.089996,82.389999,66.910004,29.58,5.04,0.04,-0.02,-0.23,-0.08,1.3,11.91,69.510002,104.300003,126.93,139.199997,113.300003,100.080002,93.830002
2024-06-30,70.059998,61.689999,66.669998,67.050003,64.360001,51.389999,51.560001,20.42,6.83,0.82,0.0,0.0,0.0,0.0,0.0,0.0,7.71,29.860001,70.019997,87.260002,99.900002,102.389999,102.160004,93.010002
2024-07-01,94.879997,84.32,78.190002,78.010002,75.629997,80.82,121.660004,137.910004,142.360001,112.800003,104.440002,86.150002,66.129997,42.720001,34.66,33.779999,36.73,60.709999,76.169998,100.010002,162.789993,126.0,104.93,87.650002
2024-07-02,79.629997,61.990002,50.389999,54.009998,46.119999,50.82,76.599998,98.269997,98.839996,85.400002,81.120003,72.769997,70.980003,67.5,59.470001,60.41,72.440002,74.080002,82.75,101.139999,112.239998,85.059998,46.360001,40.369999
2024-07-03,37.200001,36.040001,35.830002,36.25,38.700001,58.900002,86.870003,97.82,103.459999,61.400002,43.310001,39.970001,39.130001,39.709999,41.040001,42.529999,50.5,79.169998,97.209999,115.940002,159.960007,113.099998,90.82,68.900002
2024-07-04,58.5,30.67,25.639999,17.450001,9.77,10.02,26.469999,30.0,31.629999,23.950001,3.58,2.92,2.74,0.97,0.0,0.0,-0.01,1.51,11.72,29.0,45.07,38.790001,38.68,38.099998
2024-07-05,6.92,4.71,4.12,2.67,2.92,5.72,19.99,28.690001,29.68,18.559999,2.95,0.41,-0.04,-0.55,-0.77,-0.03,1.93,13.06,23.27,36.700001,37.810001,60.060001,82.860001,84.949997
2024-07-06,85.519997,66.059998,63.52,46.459999,38.619999,15.69,5.6,5.5,3.48,0.32,-0.04,-0.02,-0.03,-0.12,-2.18,-2.71,-0.6,0.01,1.94,0.44,6.69,9.4,18.0,6.77
2024-07-07,-0.02,-0.1,-0.8,-0.48,-0.06,-0.01,-0.01,-0.01,-0.61,-6.47,-9.98,-12.04,-13.49,-15.02,-19.9,-12.2,-6.16,-0.08,63.990002,90.269997,125.639999,133.169998,115.199997,97.129997
2024-07-08,81.620003,76.650002,74.080002,77.720001,76.279999,79.440002,110.0,127.18,100.639999,77.610001,53.93,38.43,31.790001,29.450001,29.559999,36.75,64.0,80.199997,102.629997,136.490005,257.350006,173.690002,113.650002,92.019997
2024-07-09,105.519997,95.959999,93.080002,91.139999,87.660004,96.830002,111.379997,103.760002,94.0,67.260002,46.630001,33.709999,21.950001,15.98,4.34,11.08,53.73,81.690002,99.269997,110.269997,112.800003,100.32,45.419998,40.459999
2024-07-10,28.959999,28.18,27.219999,26.290001,25.709999,27.040001,40.310001,43.580002,83.489998,78.57,65.0,55.77,47.130001,40.759998,52.57,52.91,67.480003,80.139999,80.730003,99.720001,148.610001,164.080002,113.970001,92.919998
2024-07-11,96.019997,79.949997,77.059998,79.599998,80.309998,81.980003,107.709999,120.0,106.529999,89.110001,80.690002,66.599998,57.439999,47.700001,44.48,50.099998,60.98,81.910004,91.580002,120.0,184.330002,166.740005,121.589996,98.120003
2024-07-12,102.419998,87.309998,81.709999,81.040001,80.239998,82.230003,107.940002,109.919998,109.599998,102.400002,95.870003,89.830002,83.25,78.599998,78.040001,78.190002,83.660004,79.0,90.050003,96.620003,91.050003,92.339996,42.080002,26.48
2024-07-13,20.73,13.33,9.16,8.0,6.17,11.85,30.540001,27.82,26.6,20.969999,5.16,0.04,-0.01,-0.87,-0.81,-0.06,1.52,6.32,22.440001,50.330002,75.449997,76.260002,78.839996,63.0
2024-07-14,88.949997,63.189999,55.450001,44.299999,37.93,36.810001,31.959999,14.28,0.29,-2.29,-3.02,-3.4,-4.22,-5.16,-6.41,-5.36,-10.16,1.87,40.459999,91.93,115.800003,108.68,105.839996,87.059998
2024-07-15,79.349998,66.239998,58.169998,48.389999,52.099998,64.620003,64.68,64.650002,64.610001,40.099998,26.4,20.030001,0.44,-0.01,-0.07,20.809999,27.02,82.0,114.349998,199.289993,224.960007,143.559998,92.480003,80.099998
2024-07-16,76.589996,63.77,52.490002,36.82,38.16,50.32,71.279999,79.480003,76.169998,59.07,25.190001,21.26,15.84,13.59,4.06,2.9,0.01,25.540001,59.599998,81.989998,121.599998,114.279999,105.809998,84.309998
2024-07-17,87.400002,72.980003,72.82,70.529999,71.050003,77.440002,90.050003,99.760002,105.699997,77.139999,58.189999,41.75,32.59,21.85,10.8,13.47,38.880001,61.68,82.93,106.889999,131.919998,140.029999,114.910004,92.169998
2024-07-18,67.910004,73.019997,66.169998,65.849998,62.59,40.0,87.18,94.5,67.870003,47.099998,36.299999,33.98,33.950001,33.889999,34.099998,34.98,26.42,85.480003,92.0,127.660004,185.380005,176.729996,119.540001,101.919998
2024-07-19,90.110001,80.449997,79.910004,78.209999,81.279999,89.410004,110.889999,108.669998,98.400002,81.43,70.0,58.75,44.34,36.5,36.200001,42.540001,63.790001,77.339996,91.610001,119.040001,182.080002,120.0,106.860001,91.550003
2024-07-20,94.730003,89.410004,88.25,89.879997,94.239998,93.800003,89.150002,85.989998,68.199997,39.049999,15.9,3.77,1.37,0.02,0.44,4.6,18.01,36.700001,85.0,109.559998,134.75,108.809998,84.099998,74.510002
2024-07-21,63.630001,56.299999,55.200001,60.380001,66.550003,75.239998,64.400002,56.529999,40.68,18.57,1.01,0.03,0.02,-0.06,-0.18,0.04,18.68,41.23,80.449997,108.269997,112.730003,123.290001,109.169998,90.160004
2024-07-22,120.839996,96.629997,86.879997,86.93,81.839996,79.32,108.709999,120.089996,114.279999,94.339996,63.43,39.080002,25.610001,23.360001,19.41,20.379999,22.82,62.16,80.910004,99.040001,139.869995,140.259995,111.040001,95.519997
2024-07-23,82.849998,74.959999,73.389999,68.129997,70.559998,73.68,99.900002,116.0,110.449997,87.290001,68.870003,61.369999,43.419998,38.290001,36.009998,41.959999,64.860001,79.529999,79.919998,96.029999,116.93,102.010002,99.230003,91.580002
2024-07-24,83.550003,78.330002,72.559998,73.599998,56.779999,40.099998,43.349998,45.060001,57.509998,36.220001,25.0,21.190001,1.58,0.0,0.0,-0.08,16.700001,24.780001,51.889999,89.599998,108.519997,118.110001,109.010002,84.650002
2024-07-25,83.699997,77.5,76.099998,79.919998,76.400002,92.529999,106.160004,109.029999,90.980003,71.980003,55.080002,36.950001,23.73,17.940001,17.219999,22.25,53.799999,80.0,97.0,126.93,155.720001,131.610001,100.0,84.949997
2024-07-26,81.0,73.5,75.010002,77.300003,76.900002,79.989998,81.489998,106.660004,104.099998,96.830002,90.529999,81.349998,70.0,63.119999,60.189999,68.139999,72.839996,88.519997,94.339996,107.790001,143.25,139.0,106.389999,97.910004
2024-07-27,103.879997,103.029999,96.889999,95.150002,92.459999,90.190002,87.089996,82.410004,84.690002,67.669998,60.779999,39.900002,28.0,17.799999,17.92,35.02,67.720001,87.059998,104.970001,116.690002,123.099998,121.82,108.099998,97.940002
2024-07-28,109.989998,95.110001,88.209999,81.529999,78.540001,79.260002,75.529999,72.610001,25.42,4.99,0.0,-2.43,-15.04,-29.799999,-48.689999,-33.529999,-13.28,-0.26,4.97,46.830002,78.870003,77.669998,78.980003,43.279999
2024-07-29,51.209999,36.939999,69.160004,50.110001,51.57,54.369999,80.860001,100.93,98.459999,63.66,10.58,-0.16,-0.19,-1.7,-0.98,-0.07,13.74,64.480003,96.910004,123.239998,178.070007,132.720001,107.800003,90.199997
2024-07-30,78.010002,75.769997,79.269997,83.730003,88.589996,100.239998,115.639999,113.480003,99.650002,67.779999,37.52,7.84,1.09,0.01,0.26,12.93,40.68,78.099998,103.400002,129.440002,177.130005,147.669998,114.980003,99.040001
2024-07-31,98.849998,87.290001,85.190002,82.900002,85.099998,94.120003,105.050003,110.139999,95.260002,78.830002,55.889999,33.459999,21.75,11.36,17.530001,31.74,34.259998,75.800003,95.889999,115.389999,136.149994,116.190002,104.510002,96.489998
2024-08-01,96.449997,92.400002,86.849998,84.110001,86.099998,99.099998,134.389999,109.519997,105.949997,90.099998,76.949997,67.639999,64.029999,60.380001,62.130001,70.550003,74.239998,95.160004,102.830002,112.5,138.070007,124.029999,112.940002,105.699997
2024-08-02,93.93,89.169998,88.110001,82.970001,86.949997,94.440002,109.510002,121.379997,113.190002,104.419998,91.68,77.690002,73.580002,61.939999,53.439999,50.580002,65.419998,77.690002,102.220001,128.490005,146.190002,121.660004,114.419998,99.010002
2024-08-03,102.650002,99.139999,93.300003,89.099998,86.309998,92.099998,99.900002,95.510002,84.5,66.059998,32.439999,20.360001,14.66,6.41,4.1,13.25,31.57,73.610001,103.550003,110.019997,124.639999,136.639999,119.199997,101.300003
2024-08-04,110.209999,101.339996,96.900002,92.68,88.57,83.0,77.699997,73.199997,63.93,20.93,15.23,2.94,1.05,-0.02,-1.08,-0.01,2.99,21.92,65.199997,86.400002,89.18,94.900002,90.199997,66.32
2024-08-05,47.700001,45.93,43.43,44.360001,47.07,75.580002,118.980003,136.75,113.970001,102.830002,74.5,64.300003,57.119999,42.049999,36.349998,51.43,70.099998,85.400002,108.970001,152.759995,250.009995,170.929993,120.300003,102.919998
2024-08-06,103.089996,95.57,89.239998,85.239998,85.760002,95.769997,123.860001,126.040001,85.290001,74.510002,35.220001,22.75,15.86,4.49,8.78,19.92,39.23,82.190002,106.290001,174.580002,230.850006,170.449997,118.540001,100.029999
2024-08-07,91.389999,83.239998,79.290001,83.239998,86.43,104.360001,126.07,127.980003,109.059998,88.910004,73.559998,62.490002,42.139999,35.049999,51.189999,69.279999,85.739998,105.199997,106.410004,119.75,149.279999,134.25,112.739998,102.779999
2024-08-08,96.43,88.059998,87.360001,88.059998,88.269997,96.110001,110.93,124.93,114.410004,106.839996,86.099998,71.599998,57.09,40.490002,32.18,40.240002,57.810001,80.519997,101.919998,138.490005,197.309998,135.0,102.0,93.559998
2024-08-09,101.220001,81.910004,65.730003,62.759998,52.029999,38.849998,78.080002,86.290001,57.970001,29.15,8.76,2.98,0.05,-0.16,-0.8,-0.11,-0.01,2.62,16.1,25.27,29.16,27.58,26.0,30.41
2024-08-10,20.059999,23.120001,15.76,9.53,8.98,8.59,11.77,16.030001,15.01,0.2,-3.0,-12.2,-22.49,-40.77,-40.09,-29.67,-8.13,0.0,11.81,20.08,42.84,39.860001,48.450001,42.970001
2024-08-11,46.299999,40.860001,16.91,16.9,16.76,17.01,17.790001,3.0,2.97,0.0,-5.0,-14.99,-32.040001,-59.959999,-39.939999,-24.530001,-4.31,0.79,88.139999,128.800003,137.179993,126.150002,109.989998,97.279999
2024-08-12,104.980003,94.620003,85.300003,86.599998,88.849998,114.540001,153.820007,153.820007,115.25,69.900002,40.119999,16.040001,10.06,6.98,13.8,27.870001,48.650002,89.290001,122.779999,206.020004,224.839996,128.339996,106.879997,100.050003
2024-08-13,99.379997,87.720001,81.25,67.43,67.43,86.110001,124.209999,116.589996,115.07,68.010002,67.419998,55.939999,43.009998,40.369999,47.860001,38.209999,63.029999,105.0,118.300003,189.460007,192.839996,127.220001,111.480003,104.919998
2024-08-14,87.730003,90.050003,86.599998,90.300003,93.599998,107.099998,129.740005,136.619995,120.959999,108.790001,64.849998,64.760002,35.869999,26.32,16.77,81.739998,94.360001,105.589996,111.480003,161.410004,218.919998,148.699997,120.43,109.949997
2024-08-15,110.330002,109.660004,105.300003,94.739998,96.019997,108.910004,119.75,120.709999,114.970001,91.120003,59.099998,19.940001,9.86,4.19,3.18,4.36,33.310001,77.260002,119.93,142.509995,160.300003,140.839996,118.870003,93.540001
2024-08-16,85.339996,73.110001,82.800003,78.559998,87.760002,92.050003,128.419998,134.910004,124.830002,100.949997,76.150002,59.830002,50.68,49.93,47.57,55.16,82.669998,103.760002,134.919998,230.520004,243.119995,171.830002,134.539993,116.169998
2024-08-17,107.110001,109.260002,103.129997,101.82,110.589996,110.839996,106.699997,103.970001,103.43,84.0,69.489998,54.16,46.830002,40.630001,39.349998,39.560001,58.880001,88.400002,119.68,140.559998,149.179993,126.980003,116.699997,105.82
2024-08-18,111.82,112.800003,106.169998,106.220001,104.75,104.970001,99.529999,95.199997,88.199997,82.32,72.120003,72.519997,66.029999,33.639999,17.719999,51.279999,69.779999,82.389999,93.849998,109.93,115.68,109.830002,111.400002,99.449997
2024-08-19,97.389999,90.099998,88.699997,84.860001,84.5,87.970001,129.0,152.330002,129.600006,112.580002,96.900002,89.739998,84.379997,78.870003,80.209999,79.900002,84.050003,100.699997,113.970001,200.0,203.830002,140.110001,100.82,86.199997
2024-08-20,92.860001,87.400002,83.110001,72.540001,69.809998,83.0,69.779999,79.849998,108.199997,102.239998,60.580002,46.91,32.849998,18.219999,20.08,22.43,34.91,94.239998,118.07,123.660004,145.080002,120.0,103.419998,94.690002
2024-08-21,87.360001,76.400002,62.279999,51.220001,36.0,37.720001,44.150002,50.099998,77.949997,43.82,2.95,1.54,-0.78,-2.02,-2.31,-2.02,1.05,3.96,51.630001,66.029999,58.389999,58.610001,53.029999,19.23
2024-08-22,20.0,28.85,26.040001,20.5,16.049999,11.11,21.209999,18.91,31.1,14.89,7.84,3.79,2.8,1.61,1.59,1.15,3.73,15.58,53.650002,58.0,66.589996,59.98,56.619999,56.619999
2024-08-23,25.1,39.93,33.02,17.0,9.4,6.85,15.01,25.280001,27.190001,3.71,1.22,0.01,-0.07,-0.8,-1.76,-0.81,0.32,2.64,15.94,10.38,14.81,18.52,26.780001,48.610001
2024-08-24,94.400002,79.220001,78.25,72.529999,78.230003,102.809998,99.900002,99.07,76.220001,15.0,-0.85,-6.04,-11.75,-9.99,-8.16,-9.37,-4.45,-0.97,67.959999,90.199997,80.080002,68.910004,64.139999,3.0
2024-08-25,0.37,-0.02,-0.34,-1.0,-0.89,-0.42,-0.05,-0.01,-0.01,-1.39,-6.07,-10.1,-15.5,-20.01,-19.83,-10.15,-5.01,1.0,42.290001,97.919998,119.449997,105.489998,99.699997,92.480003
2024-08-26,50.66,22.93,2.93,1.41,1.16,1.93,113.110001,153.690002,130.970001,98.93,54.869999,4.21,2.97,2.98,7.02,62.98,88.0,99.470001,116.82,190.309998,231.059998,143.820007,110.860001,107.540001
2024-08-27,98.410004,89.910004,86.449997,87.300003,89.099998,100.160004,125.760002,137.990005,116.010002,89.940002,73.720001,29.129999,5.07,1.18,2.33,23.450001,52.5,88.709999,116.059998,232.25,217.919998,120.519997,105.209999,92.470001
2024-08-28,90.470001,91.309998,87.480003,89.199997,91.739998,92.349998,114.989998,128.570007,121.0,105.400002,87.559998,68.779999,35.139999,10.4,4.02,4.0,4.97,22.049999,62.240002,84.980003,65.480003,26.82,4.21,2.99
2024-08-29,10.07,10.07,18.0,25.15,42.049999,101.230003,125.459999,134.470001,126.239998,108.709999,92.190002,84.400002,65.779999,45.25,51.32,79.449997,90.150002,105.379997,123.510002,227.490005,289.269989,169.089996,125.0,110.099998
2024-08-30,109.879997,100.300003,93.529999,93.279999,97.620003,107.370003,133.550003,146.160004,141.729996,113.699997,98.239998,122.440002,53.630001,80.199997,79.080002,81.980003,86.349998,101.959999,119.989998,156.110001,137.289993,112.709999,96.830002,95.360001
2024-08-31,107.669998,103.339996,102.059998,99.040001,96.650002,98.07,109.970001,110.75,109.970001,84.919998,60.130001,18.34,0.47,-0.59,-0.8,2.55,23.709999,80.019997,117.300003,148.289993,126.779999,107.290001,99.849998,89.230003
2024-09-01,93.760002,85.980003,80.370003,80.139999,79.870003,76.57,79.489998,73.099998,60.630001,41.27,9.32,2.62,-3.39,-2.72,-3.44,3.58,16.99,78.279999,109.110001,131.600006,123.910004,107.629997,102.019997,91.5
2024-09-02,91.239998,94.769997,92.389999,92.510002,91.589996,101.519997,114.730003,134.949997,131.940002,122.639999,102.830002,90.82,85.050003,81.190002,83.629997,88.239998,93.629997,112.879997,137.779999,255.399994,212.059998,131.899994,114.239998,103.839996
2024-09-03,99.580002,93.0,91.5,92.970001,96.0,99.910004,133.919998,148.429993,133.949997,115.980003,98.879997,90.019997,84.800003,82.690002,84.129997,86.669998,91.209999,120.949997,217.089996,334.589996,340.0,206.800003,133.199997,117.32
2024-09-04,108.169998,101.019997,98.889999,98.339996,98.620003,109.370003,144.020004,181.160004,155.889999,125.290001,107.209999,96.059998,92.0,90.489998,89.199997,92.720001,101.849998,123.970001,155.699997,303.0,181.949997,130.259995,82.040001,56.259998
2024-09-05,101.269997,94.599998,90.0,87.110001,80.57,51.799999,80.389999,88.879997,54.669998,39.860001,51.650002,13.52,2.93,0.01,0.01,0.01,5.56,29.83,55.5,51.0,45.639999,39.919998,34.990002,26.25
2024-09-06,22.190001,19.92,19.9,20.0,22.25,24.799999,28.67,42.25,43.009998,39.48,30.0,20.07,13.61,7.95,7.81,15.01,15.06,42.09,74.669998,99.959999,99.830002,72.949997,46.23,42.169998
2024-09-07,102.300003,96.610001,94.730003,92.410004,94.400002,97.349998,100.260002,102.550003,95.440002,84.190002,51.52,14.17,5.27,1.24,3.1,5.75,49.619999,101.400002,128.570007,150.399994,133.0,101.900002,92.32,89.239998
2024-09-08,93.910004,86.459999,83.68,82.0,82.389999,85.099998,83.360001,82.07,76.730003,40.580002,6.24,2.49,0.04,0.01,1.19,3.14,58.619999,95.989998,119.040001,124.150002,128.119995,117.199997,105.800003,97.129997
2024-09-09,86.410004,85.760002,84.099998,82.029999,85.110001,85.790001,118.470001,140.619995,159.570007,129.679993,110.870003,100.739998,94.980003,89.169998,82.059998,83.980003,78.68,92.800003,113.150002,114.559998,88.120003,65.019997,33.98,33.849998
2024-09-10,2.9,2.94,2.1,0.69,0.0,0.0,1.81,22.549999,67.589996,54.060001,37.880001,9.52,0.04,-0.07,-0.16,-0.04,0.22,20.4,25.709999,30.049999,35.07,22.74,12.01,10.14
2024-09-11,20.059999,15.04,16.799999,19.09,23.91,26.84,86.790001,97.550003,110.720001,97.599998,76.809998,67.510002,62.450001,27.02,27.0,29.940001,34.150002,84.099998,103.43,122.190002,126.309998,115.139999,101.650002,101.489998
2024-09-12,90.059998,84.089996,80.699997,81.650002,83.050003,86.919998,107.959999,134.940002,135.940002,103.360001,85.0,80.410004,78.620003,78.230003,80.110001,84.93,91.669998,109.739998,145.190002,300.01001,250.020004,125.0,99.470001,92.040001
2024-09-13,99.970001,91.519997,87.309998,86.760002,84.629997,87.919998,98.720001,119.959999,132.240005,116.239998,102.540001,91.5,87.660004,76.940002,19.01,38.93,45.02,46.900002,67.68,89.419998,86.690002,68.800003,58.900002,14.91
2024-09-14,55.610001,36.740002,22.48,21.879999,23.120001,26.889999,49.509998,65.0,75.540001,61.919998,26.83,6.0,2.94,0.42,0.83,2.96,6.51,65.089996,94.389999,126.580002,117.849998,103.089996,93.75,84.760002
2024-09-15,78.110001,70.07,66.599998,67.150002,63.66,65.610001,69.18,85.419998,76.959999,54.07,7.35,3.65,2.86,1.96,3.09,5.43,14.0,82.25,112.800003,133.160004,123.599998,112.68,107.110001,92.599998
2024-09-16,92.989998,88.139999,87.260002,84.93,84.339996,88.309998,108.0,130.0,146.059998,126.400002,112.629997,105.019997,96.019997,86.889999,80.860001,75.370003,76.300003,86.980003,107.870003,112.57,109.010002,90.099998,78.809998,81.529999
2024-09-17,85.540001,82.300003,80.510002,79.839996,80.040001,91.519997,108.32,133.940002,137.520004,108.910004,96.519997,82.389999,59.810001,41.77,25.639999,44.439999,74.290001,93.5,112.989998,132.529999,111.239998,96.120003,89.940002,83.839996
2024-09-18,85.160004,80.940002,83.709999,83.669998,82.510002,89.919998,105.089996,141.919998,133.070007,102.440002,79.0,47.82,12.99,12.02,12.68,14.87,26.23,87.519997,113.910004,129.919998,108.199997,93.25,89.919998,79.489998
2024-09-19,76.400002,77.529999,78.029999,77.349998,79.260002,89.989998,113.470001,143.240005,124.120003,97.639999,74.809998,41.580002,13.8,7.13,4.03,14.14,55.32,91.050003,114.529999,134.300003,113.5,91.099998,88.970001,78.870003
2024-09-20,72.610001,74.040001,73.419998,73.169998,74.519997,88.389999,108.059998,141.449997,108.599998,88.919998,62.049999,17.700001,15.24,11.77,11.92,13.94,37.310001,84.120003,106.010002,145.720001,108.839996,91.07,87.800003,87.080002
2024-09-21,88.290001,85.300003,82.0,82.190002,86.379997,89.480003,99.690002,97.760002,85.300003,60.990002,22.0,3.15,0.01,0.03,1.93,5.54,42.810001,97.190002,127.5,141.990005,112.5,95.93,93.599998,88.300003
2024-09-22,97.730003,90.050003,89.989998,89.5,90.75,90.650002,94.879997,97.309998,86.480003,62.790001,22.629999,14.67,10.93,8.0,10.86,15.26,56.0,106.269997,132.229996,157.179993,126.110001,109.540001,98.720001,92.0
2024-09-23,90.800003,84.080002,85.199997,87.150002,86.93,97.300003,133.399994,203.729996,151.330002,109.989998,94.660004,80.160004,78.940002,76.550003,76.769997,80.980003,102.25,136.009995,240.259995,328.390015,178.639999,116.709999,100.93,91.540001
2024-09-24,88.199997,82.510002,83.690002,85.019997,83.260002,88.290001,110.75,141.960007,127.400002,106.019997,92.610001,83.870003,75.75,68.989998,61.59,74.940002,83.269997,104.040001,119.050003,124.129997,101.699997,80.440002,74.480003,60.580002
2024-09-25,10.06,8.35,6.8,5.97,5.77,9.94,15.64,17.5,17.67,16.549999,13.44,8.55,6.95,6.91,5.57,5.4,16.41,107.849998,156.199997,195.419998,131.839996,96.610001,91.639999,82.220001
2024-09-26,66.019997,58.779999,52.34,49.869999,45.529999,49.709999,72.029999,85.199997,83.400002,67.330002,42.060001,31.620001,17.0,12.08,12.68,17.25,20.01,63.68,80.0,89.0,78.93,41.220001,32.639999,22.73
2024-09-27,5.39,3.23,0.67,0.0,-0.2,-0.03,4.18,11.43,14.28,9.5,8.35,6.0,6.27,4.92,4.06,4.75,5.01,32.82,62.549999,60.470001,29.34,19.969999,26.030001,25.0
2024-09-28,2.9,3.03,3.29,3.16,3.27,4.15,5.15,9.1,14.51,15.99,9.75,3.78,0.65,0.0,0.0,3.29,6.59,10.09,42.970001,46.84,36.029999,10.17,26.43,3.76
2024-09-29,3.89,3.29,3.3,10.19,26.82,73.629997,77.0,98.0,96.879997,54.43,1.33,0.0,-0.01,-0.49,-0.45,0.0,43.240002,94.010002,152.589996,167.320007,109.610001,80.129997,64.300003,37.389999
2024-09-30,19.0,11.45,8.4,5.53,9.02,16.98,42.23,80.099998,80.099998,60.0,36.580002,20.91,9.28,2.06,12.73,16.860001,24.190001,32.720001,35.990002,36.630001,17.1,4.19,3.28,3.25
